"Fecha","Hora","Pais","Entidad","Municipio","Localidad","Nacionalidad","Estatura","Complexion","Sexo","Edad","Señas","Etnia","Discapacidad","Dependencia"
01/03/2009,02:00:00,MEXICO,CHIHUAHUA,JUAREZ,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
01/03/2009,08:00:00,MEXICO,JALISCO,TONALA,TONALA,MEXICANA,1.6,Mediana,MUJER,63,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - JALISCO
01/03/2009,08:00:00,MEXICO,GUANAJUATO,CELAYA,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/03/2010,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
01/03/2010,03:00:00,MEXICO,GUANAJUATO,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NAL.,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,43,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/03/2010,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,22,NO ESPECIFICADO,NO ESPECIFICADO,OTRO,FGE - CHIHUAHUA
01/03/2010,05:40:00,MEXICO,TAMAULIPAS,MATAMOROS,MATAMOROS,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,8,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/03/2011,06:00:00,MEXICO,NUEVO LEON,NO ESPECIFICADO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,54,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
01/03/2011,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,MATAMOROS,MEXICANA,1.5,Delgada,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/03/2011,09:30:00,MEXICO,COAHUILA DE ZARAGOZA,MONCLOVA,MONCLOVA,MEXICANA,1.57,Robusta,MUJER,16,LUNAR CHICO EN EL LABIO INFERIOR DE LA BOCA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
01/03/2011,12:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,26,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
01/03/2012,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
01/03/2012,03:00:00,MEXICO,NUEVO LEON,ANAHUAC,ANAHUAC,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
01/03/2013,10:00:00,MEXICO,PUEBLA,TEPEACA,RAFAEL LARA GRAJALES,MEXICANA,1.65,Delgada,MUJER,32,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - PUEBLA
01/03/2014,05:08:08,MEXICO,ESTADO DE MEXICO,TOLUCA,TEMOAYA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/03/2014,10:58:58,MEXICO,ESTADO DE MEXICO,CUAUTITLAN,CUAUTITLAN IZCALLI,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,LUNAR EN CUELLO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/03/2014,04:00:00,MEXICO,NUEVO LEON,CIENEGA DE FLORES,CIENEGA DE FLORES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
01/03/2014,02:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,DELEGACION SURESTE,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,5,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
01/03/2014,02:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,DELEGACION SURESTE,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,22,PERSING JUNTO AL LABIO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
01/03/2015,11:00:00,MEXICO,GUERRERO,ACAPULCO DE JUAREZ,LLANO LARGO,MEXICANA,1.6,Delgada,MUJER,51,LA MUÑECA DEL BRAZO DERECHO LASTIMADA POR UNA FRACTURA.,NO ESPECIFICADO,NO ESPECIFICADO,FGE - GUERRERO
01/03/2015,12:00:00,MEXICO,ESTADO DE MEXICO,IXTAPALUCA,IXTAPALUCA,MEXICANA,160,Delgada,MUJER,13,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
01/03/2015,06:00:00,MEXICO,GUERRERO,JUAN R. ESCUDERO,TIERRA COLORADA,MEXICANA,1.5,Delgada,MUJER,17,"PRESENTA UN LUNAR ABAJO DEL OJO DERECHO, EN FORMA DE CIRCULO PEQUEÑA.",NO ESPECIFICADO,NO ESPECIFICADO,FGE - GUERRERO
01/04/2003,12:00:00,MEXICO,OAXACA,SAN JOSE TENANGO,SAN JOSE TENANGO,MEXICANA,1.6,Robusta,MUJER,41,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - OAXACA
01/04/2004,12:00:00,MEXICO,HIDALGO,NO ESPECIFICADO,ORIZATLAN,MEXICANA,1.6,Robusta,MUJER,35,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - HIDALGO
01/04/2008,09:00:35,MEXICO,ESTADO DE MEXICO,CHALCO,CHALCO,MEXICANA,170,Delgada,MUJER,29,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/04/2008,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,MONCLOVA,MONCLOVA,MEXICANA,1.6,Delgada,MUJER,24,CICATRIZ DE TRES CENTIMETROS HORIZONTAL EN LA FRENTE,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
01/04/2009,12:00:00,MEXICO,MORELOS,CUERNAVACA,CUERNAVACA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,23,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - MORELOS
01/04/2010,12:00:00,MEXICO,NUEVO LEON,SANTIAGO,SANTIAGO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,21,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
01/04/2010,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,NORTE I,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,29,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
01/04/2011,12:00:00,MEXICO,ZACATECAS,CALERA,CALERA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ZACATECAS
01/04/2011,01:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,NO ESPECIFICADO,1.65,No Especificado,MUJER,18,NO PRESENTA,NO ESPECIFICADO,NINGUNO,FGE - CHIHUAHUA
01/04/2011,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,NO ESPECIFICADO,MEXICANA,1.53,Delgada,MUJER,27,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
01/04/2011,12:17:00,MEXICO,NUEVO LEON,CADEREYTA JIMENEZ,CADEREYTA JIMENEZ,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,51,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
01/04/2012,12:00:00,MEXICO,SINALOA,CULIACAN,CULIACAN,MEXICANA,1.55,Delgada,MUJER,39,"CICATRIZ DE OPERACION DE SALPINGO EN ABDOMEN, OTRA CICATRIZ EN PIE DERECHO CON FORMA DE DEDO CHICO ABIERTO, TATUAJE CON LA FIGURA DE UN COLIBRI CON ALAS ABIERTAS PICANDO UNA FLOR EN LA ESPALDA BAJA, CEJAS CON DELINEADO PERMANENTE COLOR NEGRO.",NO ESPECIFICADO,NINGUNO,PGJ - SINALOA
01/04/2013,12:00:00,MEXICO,TAMAULIPAS,PADILLA,PADILLA,MEXICANA,1.65,Delgada,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/04/2013,03:00:23,MEXICO,ESTADO DE MEXICO,NAUCALPAN DE JUAREZ,NAUCALPAN DE JUAREZ,MEXICANA,155,Delgada,MUJER,14,"LUNARES, ESPALDA LADO DERECHO GRANDE; CUELLO LADO IZQUIERDO",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/04/2013,12:00:00,MEXICO,BAJA CALIFORNIA,MEXICALI,MEXICALI,MEXICANA,1.62,No Especificado,MUJER,16,LUNAR CERCA DE SU CEJA EN EL OJO IZQUIERDO ARRIBA DE LA NARIZ,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
01/04/2013,07:00:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,MEXICANA,162,No Especificado,MUJER,42,"DE EDAD Y QUIEN DE TEZ BLANCA, DE COMPLEXION ROBUSTA, DE PELO RUBIO, DE CARA REDONDA, Y COMO DE UN METRO CON SESENTA Y DOS CENTIMETROS DE ESTATURA,",NO ESPECIFICADO,NINGUNO,PGJ - TAMAULIPAS
01/04/2014,02:00:00,MEXICO,SINALOA,CULIACAN,CULIACAN,MEXICANA,1.65,Mediana,MUJER,26,SIN DATO,NO ESPECIFICADO,NINGUNO,PGJ - SINALOA
01/04/2014,12:00:00,MEXICO,GUANAJUATO,SALAMANCA,NO ESPECIFICADO,MEXICANA,1.57,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/04/2014,12:00:00,MEXICO,MICHOACAN,MORELIA,MORELIA,MEXICANA,1.6,Robusta,MUJER,81,VARIAS BERRUGAS EN LA CARA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - MICHOACAN
01/04/2014,05:00:00,MEXICO,BAJA CALIFORNIA,MEXICALI,MEXICALI,MEXICANA,1.63,Delgada,MUJER,13,LUNAR EN LA MEJILLA DERECHA CERCA DEL OJO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
01/04/2014,07:48:48,MEXICO,ESTADO DE MEXICO,LERMA,LERMA,MEXICANA,165,Mediana,MUJER,34,UN LUNAR EN CADA LADO DE LA NARIZ,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/04/2014,06:45:00,MEXICO,GUANAJUATO,PENJAMO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/04/2014,12:00:00,MEXICO,TABASCO,NACAJUCA,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - TABASCO
01/04/2015,12:00:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/04/2015,05:00:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/04/2015,06:30:00,MEXICO,SONORA,HERMOSILLO,HERMOSILLO,MEXICANA,164,Mediana,MUJER,15,CICATRIZ EN LA MUÑECA DE LA MANO IZQUIERDA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
01/04/2015,12:00:00,MEXICO,PUEBLA,PUEBLA,PUEBLA,MEXICANA,1.68,Delgada,MUJER,26,"LUNAR MEJILLA IZQUIERDA, UN TATUAJE EN FORMA DE CODIGO DE BARRAS EN LA PARTE DE LA NUCA Y LA LEYENDA RAYMUNDO DE BAJO DE LA MUÑECA IGNORANDO QUE MANO",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
01/04/2015,05:00:00,MEXICO,TABASCO,CENTRO,VILLAHERMOSA,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,16,SIN DATO,NO ESPECIFICADO,NINGUNO,FGE - TABASCO
01/05/2007,11:00:00,MEXICO,SINALOA,NAVOLATO,NAVOLATO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,0,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SINALOA
01/05/2007,07:30:00,MEXICO,NUEVO LEON,SANTA CATARINA,SANTA CATARINA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,35,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
01/05/2009,12:00:00,MEXICO,DISTRITO FEDERAL,NO ESPECIFICADO,D.F.,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
01/05/2010,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,27,EN TOBILLOS DE AMBAS PIERNAS TIENE TATUADOS LOS NOMBRE DE SUS HIJOS ALESSANDRA Y GABRIEL,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/05/2012,12:00:00,MEXICO,TAMAULIPAS,SAN FERNANDO,SAN FERNANDO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,14,MUCHO ACNE EN SU CARA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/05/2012,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,NUEVO LAREDO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,30,TATUAJE DE LA SANTISIMA MUERTE EN ESPALDA LADO DERECHO UÑAS ACRILICAS COLOR AZUL CON PIEDRAS EN AZUL TORNASOL,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/05/2013,07:30:07,MEXICO,ESTADO DE MEXICO,OTZOLOTEPEC,OTZOLOTEPEC,MEXICANA,165,Robusta,MUJER,19,"CICATRICES, EN LA MUÑECA DE LA MANO DERECHACICATRIZ HORIZONTAL",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/05/2013,12:00:00,MEXICO,MICHOACAN,MORELIA,MORELIA,MEXICANA,1.58,Delgada,MUJER,27,"UN TATUAJE EN EL ANTEBRAZO IZQUIERDO CON EL NOMBRE “ANGELICA” Y EN EL ANTEBRAZO DERECHO OTRO TATUAJE CON EL NOMBRE DE “AURORA” AMBOS EN COLOR AZUL, EN EL HOMBRO IZQUIERDO TENIA UN TATUAJE EN FORMA DE ARAÑA Y EL NOMBRE DE NOEMI Y EN EL BRAZO DERECHO TENIA UN HONGO DE COLOR AZUL Y EN LA ESPALDA TENIA UN TATUAJE EN FORMA DE PERRO BULLDOG",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - MICHOACAN
01/05/2013,12:00:00,MEXICO,TAMAULIPAS,SAN FERNANDO,SAN FERNANDO,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,23,"APROXIMADAMENTE 23 AÑOS DE EDAD, ES COMPLEXION ROBUSTA, PIEL MORENA OBSCURO, PELO NEGRO LARGO MEDIO ONDULADO, NARIZ RECTA, OJOS COLOR CAFE CLARO, CEJAS DEPILADAS, BOCA CHICA, LABIOS DELGADOS, FRENTE REGULAR, QUE NO TENIA NINGUNA CICATRIZ NI TATUAJES",NO ESPECIFICADO,NINGUNO,PGJ - TAMAULIPAS
01/05/2014,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,POBLADO HIGUERRILLAS,MEXICANA,1.4,Delgada,MUJER,12,"CUNETA CON LUNARES PEQUEÑOS EN AMBOS BRAZOS, UNA MANCHA BLANCA POR LA CADERA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/05/2014,04:09:09,MEXICO,ESTADO DE MEXICO,ALMOLOYA DE JUAREZ,ALMOLOYA DE JUAREZ,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,"LUNARES EN AL CIEN, PECAS EN LOS POMULOS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/05/2014,05:46:46,MEXICO,ESTADO DE MEXICO,CUAUTITLAN,CUAUTITLAN,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,60,CATARATAS EN AMBOS OJOS,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/05/2014,01:00:00,MEXICO,TAMAULIPAS,TAMPICO,TAMPICO,MEXICANA,1.55,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/05/2014,12:00:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,23,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/05/2014,12:00:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,1,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/05/2014,08:00:00,MEXICO,JALISCO,ZAPOPAN,ZAPOPAN,MEXICANA,1.7,Delgada,MUJER,30,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
01/05/2015,04:30:00,MEXICO,GUANAJUATO,CELAYA,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,30,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/05/2015,07:00:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,25,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/06/2007,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
01/06/2009,12:00:00,MEXICO,JALISCO,GUADALAJARA,NO ESPECIFICADO,MEXICANA,1.6,Mediana,MUJER,31,TATUAJE EN SU PIERNA OTRO EN CADERA Y DEDO ANULAR,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
01/06/2009,12:00:00,MEXICO,TAMAULIPAS,ALTAMIRA,ALTAMIRA,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/06/2010,12:00:00,MEXICO,DISTRITO FEDERAL,IZTAPALAPA,NO ESPECIFICADO,MEXICANA,1.65,Mediana,MUJER,30,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
01/06/2010,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
01/06/2010,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,1.5,Robusta,MUJER,32,TATUAJE EN ABDOMEN,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
01/06/2010,08:30:00,MEXICO,NUEVO LEON,GRAL. ESCOBEDO,GRAL. ESCOBEDO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
01/06/2010,12:00:00,MEXICO,TAMAULIPAS,TAMPICO,TAMPICO,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,25,CUENTA CON UN TATUAJE DE LA SANTA MUERTE EN EL PECHO.,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/06/2011,12:00:00,MEXICO,CHIHUAHUA,NO ESPECIFICADO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
01/06/2011,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,MEXICANA,1.4,Delgada,MUJER,12,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
01/06/2011,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,MEXICANA,1.65,Delgada,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
01/06/2011,06:00:00,MEXICO,OAXACA,NO ESPECIFICADO,"IXTLAN DE JUAREZ, OAXACA",MEXICANA,1.6,Mediana,MUJER,27,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - OAXACA
01/06/2011,12:00:00,MEXICO,DISTRITO FEDERAL,GUSTAVO A. MADERO,D.F.,MEXICANA,1.54,Robusta,MUJER,18,"SUFRE DE ALOPECIA, TIENE RETRAZO MENTAL",NO ESPECIFICADO,OTRO,PGJ - DISTRITO FEDERAL
01/06/2011,12:00:00,MEXICO,DISTRITO FEDERAL,IZTAPALAPA,D.F.,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
01/06/2011,12:00:00,MEXICO,DISTRITO FEDERAL,TLAHUAC,D.F.,MEXICANA,1.62,Robusta,MUJER,25,"TATUAJE ARRIBA DE TOBILLO DERECHO EN FORMA DE DELFIN OBSERVACIONES: VA EN COMPAÑIA DE SUS TRES HIJOS MAXIMILIANO DE 6 AÑOS, JAQUELINE DE 4AÑOS Y SANYA DE 1 AÑO TODOS DE APELLIDOS GUTIERREZ HERN ANDEZ",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
01/06/2011,12:00:00,MEXICO,DISTRITO FEDERAL,AZCAPOTZALCO,D.F.,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
01/06/2011,12:00:00,MEXICO,TAMAULIPAS,VICTORIA,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/06/2011,07:30:00,MEXICO,GUANAJUATO,CELAYA,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,19,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/06/2011,07:30:00,MEXICO,GUANAJUATO,CELAYA,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
01/06/2011,08:00:00,MEXICO,JALISCO,GUADALAJARA,GUADALAJARA,MEXICANA,1.5,Delgada,MUJER,69,SE LE HACEN HOYOS EN SUS MEJILLAS,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
01/06/2012,12:00:00,MEXICO,TAMAULIPAS,TAMPICO,TAMPICO,NO ESPECIFICADO,1.58,Robusta,MUJER,25,SIN NINGUNA CICATRIZ A SIMPLE VISTA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
01/06/2012,05:00:01,MEXICO,ESTADO DE MEXICO,NEZAHUALCOYOTL,NEZAHUALCOYOTL,MEXICANA,164,Mediana,MUJER,20,"LUNARES, PIERNA DERECHA CASI EN EL GLUTEO, CICATRICES, PARPADO IZQUIERDO, PRESENTA ESTRIAS, ABDOMEN",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
01/06/2012,12:00:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,MEXICANA,1.55,Delgada,MUJER,14,CICATRIZ EN LA FRENTE,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
01/06/2013,12:00:00,MEXICO,BAJA CALIFORNIA,MEXICALI,MEXICALI,MEXICANA,NO ESPECIFICADO,Delgada,MUJER,49,TATUAJE TIENE EL PIE DERECHO MUTILADO LE FALTAN TODOS LOS DEDOS DEL PIE,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
01/06/2014,12:00:00,MEXICO,VERACRUZ,JILOTEPEC,JILOTEPEC,MEXICANA,1.5,Mediana,MUJER,35,"TIENE VARIOS LUNARES UNO DEBAJO DEL OJO DERECHO, OTROS EN EL PECHO DE COLOR ROJO Y EN LA ESPALDA UN TATUAJE.",NO ESPECIFICADO,NO ESPECIFICADO,FGE - VERACRUZ
01/06/2014,02:37:37,MEXICO,ESTADO DE MEXICO,TLALNEPANTLA DE BAZ,NAUCALPAN,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,22,"DOS LUNARES ROJO Y NEGRO, RASPON EN LA MEJILLA DE LADO IZQUIERDO",NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
01/06/2014,09:00:00,MEXICO,MICHOACAN,URUAPAN,URUAPAN|,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - MICHOACAN
01/06/2014,02:00:00,MEXICO,SONORA,HERMOSILLO,HERMOSILLO,MEXICANA,1,No Especificado,MUJER,0,NINGUNA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
01/06/2014,02:00:00,MEXICO,SONORA,HERMOSILLO,HERMOSILLO,MEXICANA,1,No Especificado,MUJER,17,NINGUNA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
